"","species_name"
"144","Dracophyllum fiordense W.R.B.Oliv."
"145","Dracophyllum menziesii Hook.fil."
"146","Dracophyllum traversii Hook.fil."
"147","Dracophyllum balansae Virot"
"148","Dracophyllum alticola Däniker"
"149","Dracophyllum ramosum Pancher ex Brongn. & Gris"
"150","Dracophyllum mackeeanum S.Venter"
"151","Dracophyllum cosmelioides W.R.B.Oliv."
"152","Dracophyllum verticillatum Labill."
"153","Dracophyllum involucratum Brongn. & Gris"
"154","Dracophyllum thiebautii Brongn. & Gris"
"155","Dracophyllum ouaiemense Virot"
"156","Richea procera (F.Muell.) F.Muell."
"157","Richea milliganii (Hook.fil.) F.Muell."
"158","Richea acerosa (Lindl.) F.Muell."
"159","Richea sprengelioides (R.Br.) F.Muell."
"160","Dracophyllum oceanicum E.A.Br. & N.Streiber"
"161","Dracophyllum secundum R.Br."
"162","Dracophyllum macranthum E.A.Br. & N.Streiber"
"163","Dracophyllum fitzgeraldii F.Muell."
"164","Richea pandanifolia Hook.fil."
"165","Richea continentis B.L.Burtt"
"166","Richea alpina Menadue"
"167","Richea scoparia Hook.fil."
"168","Richea gunnii Hook.fil."
"169","Richea victoriana Menadue"
"170","Dracophyllum minimum F.Muell."
"171","Dracophyllum sayeri F.Muell."
"172","Sphenotoma gracilis (R.Br.) Sweet"
"173","Sphenotoma drummondii (Benth.) F.Muell."
"174","Sphenotoma dracophylloides Sond."
"175","Sphenotoma capitatum (R.Br.) Lindl."
"176","Dracophyllum milliganii Hook."
"177","Monotoca leucantha Pritz."
"178","Dielsiodoxa tamariscina (F.Muell.) Albr."
"179","Oligarrhena micrantha R.Br."
"180","Needhamiella pumilio (R.Br.) L.Watson"
"181","Archeria comberi Melville"
"182","Archeria hirtella (Hook.fil.) Hook.fil."
"183","Lebetanthus myrsinites (Lam.) Dusén"
"184","Prionotes cerinthoides (Labill.) R.Br."
"185","Ceratostema lanigera (Sleumer) Luteyn"
"186","Ceratostema silvicola A.C.Sm."
"187","Ceratostema megabracteatum Luteyn"
"188","Ceratostema rauhii Luteyn"
"189","Siphonandra elliptica (Ruiz & Pav.) Klotzsch"
"190","Psammisia sclerantha A.C.Sm."
"191","Psammisia ulbrichiana Hoerold"
"192","Macleania rupestris (Kunth) A.C.Sm."
"193","Macleania insignis Mart. & Galeotti"
"194","Macleania cordifolia Benth."
"195","Sphyrospermum buxifolium Poepp. & Endl."
"196","Sphyrospermum cordifolium Benth."
"197","Plutarchia ecuadorensis Luteyn"
"198","Oreanthes glanduliferus A.C.Sm."
"199","Disterigma ovatum (Rusby) Blake"
"200","Disterigma alaternoides (Kunth) Nied."
"201","Polyclita turbinata (Kuntze) A.C.Sm."
"202","Semiramisia speciosa (Benth.) Klotzsch"
"203","Demosthenesia mandonii (Britton) A.C.Sm."
"204","Demosthenesia spectabilis (Rusby) A.C.Sm."
"205","Demosthenesia pearcei (Britton) A.C.Sm."
"206","Diogenesia boliviana (Britton) Sleumer"
"207","Themistoclesia costaricensis Luteyn & Wilbur"
"208","Themistoclesia epiphytica A.C.Sm."
"209","Diogenesia alstoniana Sleumer"
"210","Anthopterus wardii Ball"
"211","Anthopterus revolutus (Wilbur & Luteyn) Luteyn"
"212","Thibaudia litensis Luteyn"
"213","Thibaudia floribunda Kunth"
"214","Cavendishia bracteata (Ruiz & Pav. ex A.St.-Hil.) Hoerold"
"215","Cavendishia martii (Meisn.) A.C.Sm."
"216","Satyria warszewiczii Klotzsch"
"217","Satyria ventricosa Luteyn"
"218","Gonocalyx costaricensis Luteyn"
"219","Gonocalyx megabracteolatus (Wilbur & Luteyn) Luteyn"
"220","Vaccinium poasanum J.D.Sm."
"221","Costera endertii J.J.Sm."
"222","Utleya costaricensis Wilbur & Luteyn"
"223","Symphysia racemosa (Vahl) Stearn"
"224","Vaccinium uliginosum L."
"225","Vaccinium reticulatum Sm."
"226","Vaccinium calycinum Sm."
"227","Vaccinium myrtillus L."
"228","Vaccinium corymbosum L."
"229","Vaccinium meridionale Sw."
"230","Vaccinium consanguineum Klotzsch"
"231","Vaccinium macrocarpum Aiton"
"232","Vaccinium vitis"
"233","Vaccinium microcarpum Miyabe & T.Miyake"
"234","Vaccinium oxycoccos L."
"235","Gaylussacia dumosa (Andr.) A.Gray"
"236","Agapetes serpens (Wight) Sleumer"
"237","Agapetes buxifolia Nutt."
"238","Agapetes hosseana Diels"
"239","Vaccinium bracteatum Thunb."
"240","Dimorphanthera keysseri (Schltr. ex Diels) P.F.Stevens"
"241","Paphia stenantha Schltr."
"242","Paphia meiniana (F.Muell.) Schltr."
"243","Dimorphanthera kempteriana Schltr."
"244","Dimorphanthera dekockii J.J.Sm."
"245","Orthaea venamensis Maguire, Steyerm. & Luteyn"
"246","Orthaea apophysata (Griseb.) A.C.Sm."
"247","Notopora schomburgkii Hook.fil."
"248","Andromeda polifolia L."
"249","Zenobia pulverulenta (Bartram ex Willd.) Pollard"
"250","Gaultheria fragrantissima Wall."
"251","Gaultheria trigonoclada R.C.Fang"
"252","Gaultheria wardii C.Marquand & Airy Shaw"
"253","Gaultheria brevistipes (C.Y.Wu & T.Z.Hsu) R.C.Fang"
"254","Gaultheria Kalm ex L."
"255","Gaultheria hookeri C.B.Clarke"
"256","Gaultheria tetramera W.W.Sm."
"257","Gaultheria notabilis J.Anthony"
"258","Gaultheria discolor Nutt. ex Hook."
"259","Gaultheria longibracteolata R.C.Fang"
"260","Gaultheria straminea R.C.Fang"
"261","Gaultheria praticola C.Y.Wu"
"262","Gaultheria heteromera R.C.Fang"
"263","Gaultheria nummularioides D.Don"
"264","Gaultheria pyrolifolia Hook.fil. ex C.B.Clarke"
"265","Gaultheria dumicola W.W.Sm."
"266","Gaultheria pseudonotabilis H.Li"
"267","Gaultheria codonantha Airy Shaw"
"268","Gaultheria griffithiana Wight"
"269","Gaultheria jingdongensis R.C.Fang"
"270","Gaultheria sinensis J.Anthony"
"271","Gaultheria eciliata (Rae & D.G.Long) P.W.Fritsch & L.H.Zhou"
"272","Gaultheria trichophylla Royle"
"273","Gaultheria hypochlora Airy Shaw"
"274","Gaultheria cardiosepala Hand.-Mazz."
"275","Gaultheria thymifolia Stapf ex Airy Shaw"
"276","Gaultheria dolichopoda Airy Shaw"
"277","Gaultheria tasmanica (Hook.fil.) D.J.Middleton"
"278","Gaultheria antipoda G.Forst."
"279","Pernettya prostrata (Cav.) DC."
"280","Gaultheria borneensis Stapf"
"281","Gaultheria prostrata W.W.Sm."
"282","Gaultheria cuneata (Rehder & E.H.Wilson) Bean"
"283","Gaultheria pyroloides Hook.fil. & Thomson ex Miq."
"284","Gaultheria eriophylla (Pers.) Mart. ex Sleumer"
"285","Gaultheria shallon Pursh"
"286","Tepuia venusta Camp"
"287","Tepuia cardonae A.C.Sm."
"288","Gaultheria procumbens L."
"289","Diplycosia acuminata Becc."
"290","Diplycosia cinnamomifolia Stapf"
"291","Gaultheria leucocarpa Blume"
"292","Gaultheria suborbicularis W.W.Sm."
"293","Eubotrys recurva (Buckley) Britton"
"294","Eubotrys racemosa (L.) Nutt."
"295","Chamaedaphne calyculata (L.) Moench"
"296","Leucothoe keiskei Miq."
"297","Leucothoe fontanesiana (Steud.) Sleumer"
"298","Leucothoe davisiae Torr. ex A.Gray"
"299","Eubotryoides grayana (Maxim.) Hara"
"300","Oxydendrum arboreum (L.) DC."
"301","Pieris formosa (Wall.) D.Don"
"302","Pieris phillyreifolia (Hook.) DC."
"303","Pieris koidzumiana Ohwi"
"304","Pieris japonica (Thunb.) D.Don"
"305","Pieris floribunda (Pursh) Benth. ex Hook."
"306","Pieris nana Makino"
"307","Agarista salicifolia (Lam.) G.Don"
"308","Agarista populifolia (Lam.) Judd"
"309","Craibiodendron scleranthum var. kwangtungense (S.Y.Hu) Judd"
"310","Craibiodendron yunnanense W.W.Sm."
"311","Lyonia ovalifolia (Wall.) Drude"
"312","Lyonia ligustrina (L.) DC."
"313","Lyonia ferruginea Loes."
"314","Lyonia lucida (Lam.) K.Koch"
"315","Harrimanella hypnoides (L.) Coville"
"316","Rhododendron floccigerum Franch."
"317","Rhododendron cerasinum Tagg"
"318","Rhododendron fulvum Balf.fil. & W.W.Sm."
"319","Rhododendron roxieanum Forrest"
"320","Rhododendron sinogrande Balf.fil. & W.W.Sm."
"321","Rhododendron arizelum Balf.fil. & Forrest"
"322","Rhododendron forrestii Balf.fil."
"323","Rhododendron thomsonii Hook.fil."
"324","Rhododendron beesianum Diels"
"325","Rhododendron auriculatum Hemsl."
"326","Rhododendron williamsianum Rehder & E.H.Wilson"
"327","Rhododendron wardii W.W.Sm."
"328","Rhododendron glischrum I.B.Balf & W.W.Sm."
"329","Rhododendron anthosphaerum Diels"
"330","Rhododendron lukiangense Franch."
"331","Rhododendron arboreum Sm."
"332","Rhododendron fortunei T.Moore ex Lindl."
"333","Rhododendron vernicosum Franch."
"334","Rhododendron smirnowii Trautv."
"335","Rhododendron ponticum L."
"336","Rhododendron maximum L."
"337","Rhododendron calophytum Franch."
"338","Rhododendron catawbiense Michx."
"339","Rhododendron atlanticum (Ashe) Rehder"
"340","Rhododendron canadense (L.) Torr."
"341","Rhododendron groenlandicum (Oeder) Kron & Judd"
"342","Rhododendron tomentosum (Stokes) Harmaja"
"343","Rhododendron keleticum Balf.fil. & Forrest"
"344","Rhododendron impeditum Franch."
"345","Rhododendron telmateium Balf.fil. & W.W.Sm."
"346","Rhododendron lapponicum (L.) Wahlenb."
"347","Rhododendron tapetiforme Balf.fil. & Kingdon-Ward"
"348","Rhododendron hippophaeoides Balf.fil. & W.W.Sm."
"349","Rhododendron yunnanense Franch."
"350","Rhododendron rubiginosum Franch."
"351","Rhododendron racemosum Franch."
"352","Rhododendron zaleucum Balf.fil. & W.W.Sm."
"353","Rhododendron monanthum Balf.fil. & W.W.Sm."
"354","Rhododendron xanthostephanum Merr."
"355","Rhododendron edgeworthii Hook.fil."
"356","Rhododendron lepidotum Wall. ex G.Don"
"357","Rhododendron fragariflorum Kingdon-Ward"
"358","Rhododendron mucronulatum Turcz."
"359","Rhododendron hirsutum L."
"360","Rhododendron ferrugineum L."
"361","Rhododendron vaccinioides Hook.fil."
"362","Rhododendron oldhamii Maxim."
"363","Rhododendron indicum (L.) Sweet"
"364","Rhododendron tsusiophyllum Sugim."
"365","Rhododendron mariesii Hemsl. & E.H.Wilson"
"366","Rhododendron farrerae Tate ex Sweet"
"367","Elliottia racemosa Muhl. ex Elliott"
"368","Rhododendron albiflorum Hook."
"369","Menziesia ciliicalyx (Miq.) Maxim."
"370","Menziesia pilosa (Michx.) Juss."
"371","Rhododendron leptothrium Balf.fil. & Forrest"
"372","Rhododendron ovatum (Lindl.) Planch. ex Maxim."
"373","Rhododendron championiae Hook."
"374","Rhododendron henryi Hance"
"375","Rhododendron moulmainense Hook."
"376","Diplarche multiflora Hook.fil. & Thomson"
"377","Empetrum nigrum L."
"378","Empetrum eamesii Fernald & Wiegand"
"379","Empetrum hermaphroditum Hagerup"
"380","Empetrum rubrum Vahl"
"381","Empetrum atropurpureum Fernald & Wiegand"
"382","Corema conradii (Torr.) Torr. ex Loudon"
"383","Ceratiola ericoides Michx."
"384","Corema album (L.) D.Don ex Steud."
"385","Erica scoparia L."
"386","Erica azorica Hochst. ex Seub."
"387","Erica tetralix L."
"388","Erica arborea L."
"389","Erica anguliger (N.E.Br.) E.G.H.Oliv."
"390","Erica discolor Andrews"
"391","Erica carnea L."
"392","Erica cinerea L."
"393","Erica sicula Guss."
"394","Bruckenthalia spiculifolia (Salisb.) Rchb."
"395","Calluna vulgaris (L.) Hull"
"396","Daboecia cantabrica (Huds.) Britten & Rendle"
"397","Daboecia azorica Tutin & E.F.Warb."
"398","Ledothamnus sessiliflorus N.E.Br."
"399","Ledothamnus guyanensis Meisn."
"400","Bryanthus gmelinii D.Don"
"401","Phyllodoce caerulea (L.) Bab."
"402","Phyllodoce nipponica Makino"
"403","Phyllodoce empetriformis (Sm.) D.Don"
"404","Kalmiopsis fragrans Meinke & Kaye"
"405","Kalmiopsis leachiana (L.F.Hend.) Rehder"
"406","Phyllodoce aleutica (Spreng.) A.Heller"
"407","Rhodothamnus chamaecistus (L.) Rchb."
"408","Epigaea repens L."
"409","Kalmia latifolia L."
"410","Kalmia hirsuta Walter"
"411","Kalmia procumbens (L.) Gift, Kron & P.F.Stevens"
"412","Kalmia buxifolia (Bergius) Gift & Kron"
"413","Kalmia angustifolia L."
"414","Kalmia polifolia Wangenh."
"415","Bejaria aestuans L."
"416","Bejaria resinosa Mutis"
"417","Bejaria racemosa Vent."
"418","Elliottia bracteata (Maxim.) Benth. & Hook.fil."
"419","Cassiope selaginoides Hook.fil. & Thomson"
"420","Cassiope fastigiata (Wall.) D.Don"
"421","Cassiope dendrotricha Hand.-Mazz."
"422","Cassiope pectinata Stapf"
"423","Cassiope mertensiana (Bong.) G.Don"
"424","Arbutus canariensis Duhamel"
"425","Arbutus menziesii Pursh"
"426","Comarostaphylis arbutoides Lindl."
"427","Arctous rubra (Rehder & E.H.Wilson) Nakai"
"428","Arctous alpina (L.) Nied."
"429","Arctostaphylos pungens Kunth"
"430","Arctostaphylos Adans."
"431","Monotropa hypopitys L."
"432","Allotropa virgata Torr. & A.Gray"
"433","Pyrola rotundifolia L."
"434","Pyrola elliptica Nutt."
"435","Pyrola minor L."
"436","Pyrola grandiflora Radius"
"437","Pyrola picta Sm."
"438","Orthilia secunda (L.) House"
"439","Chimaphila maculata (L.) Pursh"
"440","Chimaphila umbellata (L.) W.P.C.Barton"
"441","Moneses uniflora (L.) A.Gray"
"442","Enkianthus campanulatus (Miq.) G.Nicholson"
"443","Enkianthus cernuus (Siebold & Zucc.) Benth. & Hook.fil. ex Makino"
"444","Enkianthus sikokianus (Palib.) Ohwi"
"445","Enkianthus chinensis Franch."
"446","Enkianthus deflexus var. deflexus"
"447","Enkianthus subsessilis Makino"
"448","Enkianthus nudipes (Honda) Ueno"
"449","Enkianthus perulatus (Miq.) C.K.Schneid."
"450","Enkianthus quinqueflorus Lour."
