"","species_name"
"79","Alyssum stapfii Vierh."
"80","Alyssum strigosum Banks & Sol."
"81","Alyssum contemptum Schott & Kotschy"
"82","Alyssum hirsutum M.Bieb."
"83","Alyssum simplex Rudolphi"
"84","Alyssum umbellatum Desv."
"85","Alyssum xanthocarpum Boiss."
"86","Alyssum persicum Boiss."
"87","Alyssum ochroleucum Boiss. & A.Huet"
"88","Alyssum niveum T.R.Dudley"
"89","Alyssum pseudomouradicum Hausskn. & Bornm. ex Jos.Baumgartner"
"90","Alyssum lenense Adams"
"91","Alyssum paphlagonicum Bornm."
"92","Alyssum harputicum T.R.Dudley"
"93","Alyssum thymops (Hub.-Mor. & Reese) T.R.Dudley"
"94","Alyssum sulphureum T.R.Dudley & Hub.-Mor."
"95","Alyssum corningii T.R.Dudley"
"96","Alyssum tetrastemon Boiss."
"97","Alyssum erosulum Gennari & Pestal. ex Clementi"
"98","Alyssum caespitosum Jos.Baumgartner"
"99","Alyssum lepidotum Boiss."
"100","Alyssum baumgartnerianum Bornm."
"101","Alyssum doerfleri Degen"
"102","Alyssum dasycarpum Stephan"
"103","Alyssum lanigerum DC."
"104","Alyssum aurantiacum Boiss."
"105","Alyssum misirdalianum Orcan & Binzet"
"106","Alyssum praecox Boiss."
"107","Fibigia clypeata (L.) Medik."
"108","Fibigia eriocarpa (DC.) Boiss."
"109","Fibigia macrocarpa (Boiss.) Boiss."
"110","Brachypus suffruticosus (Vent.) V.I.Dorof."
"111","Acuston lunarioides (Willd.) Raf."
"112","Degenia velebitica (Degen) Hayek"
"113","Resetnikia triquetra (DC.) Španiel, Al-Shehbaz, D.A.German & Marhold"
"114","Lutzia cretica (L.) Greuter & Burdet"
"115","Alyssoides utriculata (L.) Medik."
"116","Clastopus vestitus (Desv.) Boiss."
"117","Clastopus purpureus Bunge"
"118","Irania multicaulis (Boiss. & Hohen.) Hadač & Chrtek"
"119","Irania umbellata (Boiss.) Hadač & Chrtek"
"120","Pterygostemon spathulatus V.Boczantzeva"
"121","Physoptychis caspica V.Boczantzeva"
"122","Hormathophylla longicaulis (Boiss.) Cullen & T.R.Dudley"
"123","Hormathophylla reverchonii (Degen & Hervier) Cullen & T.R.Dudley"
"124","Hormathophylla spinosa (L.) P.Küpfer"
"125","Hormathophylla halimifolia (Boiss.) P.Küpfer"
"126","Hormathophylla lapeyrouseana (Jord.) P.Küpfer"
"127","Hormathophylla purpurea (Lag. & Rodr.) P.Küpfer"
"128","Hormathophylla cadevalliana (Pau) T.R.Dudley"
"129","Bornmuellera baldaccii (Degen) Heywood"
"130","Bornmuellera dieckii Degen"
"131","Bornmuellera tymphaea (Hausskn.) Hausskn."
"132","Bornmuellera emarginata (Boiss.) Rešetnik"
"133","Bornmuellera cappadocica (Willd.) Cullen & T.R.Dudley"
"134","Bornmuellera angustifolia (Hausskn. ex Bornm.) Cullen & T.R.Dudley"
"135","Phyllolepidum cyclocarpum (Boiss.) L.Cecchi"
"136","Phyllolepidum rupestre (Sweet) Trinajstic"
"137","Berteroa orbiculata DC."
"138","Berteroa obliqua (Sm.) DC."
"139","Berteroa incana (L.) DC."
"140","Berteroa mutabilis (Vent.) DC."
"141","Lepidotrichum uechtritzianum (Bornm.) Velen. & Bornm."
"142","Galitzkya potaninii (Maxim.) V.V.Botschantz."
"143","Galitzkya macrocarpa (Ikonn.-Gal.) V.V.Botschantz."
"144","Galitzkya spathulata (Stephan ex Willd.) V.V.Botschantz."
"145","Aurinia gionae (Quézel & Contandr.) Greuter & Burdet"
"146","Aurinia moreana Tzanoud. & Iatroú"
"147","Aurinia saxatilis (L.) Desv."
"148","Aurinia saxatilis subsp. orientalis (Ard.) T.R.Dudley"
"149","Aurinia petraea (Ard.) Schur"
"150","Aurinia corymbosa Griseb."
"151","Aurinia leucadea (Guss.) K.Koch"
"152","Aurinia sinuata (L.) Griseb."
"153","Cuprella antiatlantica (Emb. & Maire) Salmerón-Sánchez, Mota & Fuertes"
"154","Cuprella homalocarpa (Fisch. & C.A.Mey.) Salmerón-Sánchez, Mota & Fuertes"
