"","species_name"
"52","Carex pseuduncinoides (Noltie) O.Yano & S.R.Zhang"
"53","Carex squamiformis (Y.C.Yang) S.R.Zhang"
"54","Carex setschwanensis (Hand.-Mazz.) S.R.Zhang"
"55","Carex macroprophylla (Y.C.Yang) S.R.Zhang"
"56","Carex handel-mazzettii (N.A.Ivanova) S.R.Zhang"
"57","Carex bhutanensis S.R.Zhang"
"58","Carex yadongensis (Y.C.Yang) S.R.Zhang"
"59","Carex hughii S.R.Zhang"
"60","Carex vidua Boott ex C.B.Clarke"
"61","Carex neesii S.R.Zhang"
"62","Carex vaginosa (C.B.Clarke) S.R.Zhang"
"63","Carex cercostachys Franch."
"64","Carex littledalei (C.B.Clarke) S.R.Zhang"
"65","Carex capillifolia (Decne.) S.R.Zhang"
"66","Carex bistaminata (W.Z.Di & M.J.Zhong) S.R.Zhang"
"67","Carex pseudogammiei S.R.Zhang"
"68","Carex peichuniana S.R.Zhang"
"69","Carex gammiei (C.B.Clarke) S.R.Zhang & O.Yano"
"70","Carex nudicarpa (Y.C.Yang) S.R.Zhang"
"71","Carex tunicata (Hand.-Mazz.) S.R.Zhang"
"72","Carex uncinioides Boott"
"73","Carex bonatiana (Kük.) N.A.Ivanova"
"74","Carex harae (Rajbh. & H.Ohba) O.Yano"
"75","Carex pseudolaxa (C.B.Clarke) O.Yano & S.R.Zhang"
"76","Carex parva Nees"
"77","Carex coninux (F.T.Wang & Tang) S.R.Zhang"
"78","Carex alatauensis S.R.Zhang"
"79","Carex filispica S.R.Zhang"
"80","Carex simpliciuscula Wahlenb."
"81","Carex breviprophylla O.Yano"
"82","Carex siamensis (Ohwi) S.R.Zhang"
"83","Carex clavispica S.R.Zhang"
"84","Carex kokanica (Regel) S.R.Zhang"
"85","Carex himalaica T.Koyama"
"86","Carex allanii Hamlin"
"87","Carex camptoglochin V.I.Krecz."
"88","Carex capensis Schkuhr"
"89","Carex basutorum (Turrill) Luceño & Martín-Bravo"
"90","Carex burkei (C.B.Clarke) Luceño & Martín-Bravo"
"91","Carex distincta (Kukkonen) Luceño & Martín-Bravo"
"92","Carex killickii Nelmes"
"93","Carex pseudorufa Luceño & Martín-Bravo"
"94","Carex parvirufa Luceño & Márq.-Corro"
"95","Carex kukkoneniana Luceño & Martín-Bravo"
"96","Carex badilloi Luceño & Márq.-Corro"
"97","Carex ludwigii (Hochst.) Luceño & Martín-Bravo"
"98","Carex perdensa (Kukkonen) Luceño & Martín-Bravo"
"99","Carex spartea Wahlenb."
"100","Carex uhligii K.Schum. ex C.B.Clarke"
"101","Carex schimperiana Boeckeler"
"102","Carex schweickerdtii (Merxm. & Podlech) Luceño & Martín-Bravo"
"103","Carex lancea (Thunb.) Baill."
"104","Carex multispiculata Luceño & Martín-Bravo"
"105","Carex enysii Petrie"
"106","Carex vallis-pulchrae Phil."
"107","Carex aphylla Kunth"
"108","Carex transandina G.A.Wheeler"
"109","Carex sorianoi Barros"
"110","Carex patagonica Speg."
"111","Carex andina Phil."
"112","Carex distachya Desf."
"113","Carex macrostyla Lapeyr."
"114","Carex peregrina Link"
"115","Carex acicularis Boott"
"116","Carex pulicaris L."
"117","Carex illegitima Ces."
"118","Carex phyllostachys C.A.Mey."
"119","Carex oedipostyla Duval-Jouve"
"120","Carex curvula All."
"121","Carex baldensis L."
"122","Carex gibba Wahlenb."
"123","Carex foetida All."
"124","Carex elongata L."
"125","Carex interior L.H.Bailey"
"126","Carex wiegandii Mack."
"127","Carex sterilis Willd."
"128","Carex atlantica L.H.Bailey"
"129","Carex ruthii Mack."
"130","Carex omiana Franch. & Sav."
"131","Carex echinata Murray"
"132","Carex exilis Dewey"
"133","Carex seorsa Howe"
"134","Carex laeviculmis Meinsh."
"135","Carex pseudololiacea F.Schmidt"
"136","Carex praeceptorum Mack."
"137","Carex canescens L."
"138","Carex lapponica O.Lang"
"139","Carex arctiformis Mack."
"140","Carex traiziscana F.Schmidt"
"141","Carex bonanzensis Britton"
"142","Carex tenuiflora Wahlenb."
"143","Carex loliacea L."
"144","Carex marina Dewey"
"145","Carex heleonastes Ehrh. ex L.f."
"146","Carex diastena V.I.Krecz."
"147","Carex mackenziei V.I.Krecz."
"148","Carex lachenalii Schkuhr"
"149","Carex nemurensis Franch."
"150","Carex glareosa Schkuhr ex Wahlenb."
"151","Carex ursina Dewey"
"152","Carex trisperma Dewey"
"153","Carex brunnescens Boeckeler"
"154","Carex kreczetoviczii T.V.Egorova"
"155","Carex lucennoiberica Maguilla & M.Escudero"
"156","Carex furva Webb"
"157","Carex illota L.H.Bailey"
"158","Carex arcta Boott"
"159","Carex declinata Boott"
"160","Carex appropinquata Schumach."
"161","Carex sectoides (Kük.) Edgar"
"162","Carex secta Boott"
"163","Carex tenuiculmis (Petrie) Heenan & de Lange"
"164","Carex appressa R.Br."
"165","Carex tereticaulis F.Muell."
"166","Carex incomitata K.R.Thiele"
"167","Carex vulpinaris Nees"
"168","Carex leptopoda Mack."
"169","Carex bolanderi Olney"
"170","Carex senanensis Ohwi"
"171","Carex infirminervia Naczi"
"172","Carex deweyana Schwein."
"173","Carex glomerabilis V.I.Krecz."
"174","Carex enokii A.M.Molina, Acedo & Llamas"
"175","Carex leersii F.W.Schultz"
"176","Carex pairae F.W.Schultz"
"177","Carex paniculata L."
"178","Carex canariensis Kük."
"179","Carex otomana A.M.Molina, Acedo & Llamas"
"180","Carex spicata Huds."
"181","Carex magacis A.M.Molina, Acedo & Llamas"
"182","Carex muricata L."
"183","Carex divulsa Stokes"
"184","Carex vulpina L."
"185","Carex otrubae Podp."
"186","Carex egorovae A.M.Molina, Acedo & Llamas"
"187","Carex wallichiana Spreng."
"188","Carex duriuscula C.A.Mey."
"189","Carex stenophylla Wahlenb."
"190","Carex colchica J.Gay"
"191","Carex yamatsutana Ohwi"
"192","Carex praecox Schreb."
"193","Carex brizoides L."
"194","Carex ligerica J.Gay"
"195","Carex arenaria L."
"196","Carex pseudobrizoides Clavaud"
"197","Carex remota L."
"198","Carex alta Boott"
"199","Carex ovatispiculata F.T.Wang & Y.L.Chang ex S.Yun Liang"
"200","Carex remotiuscula Wahlenb."
"201","Carex rochebrunei Franch. & Sav."
"202","Carex planata Franch. & Sav."
"203","Carex davalliana Sm."
"204","Carex dioica L."
"205","Carex parallela Laest."
"206","Carex gynocrates Wormsk."
"207","Carex cusickii Mack."
"208","Carex diandra Schrank"
"209","Carex prairea Dewey ex Alph.Wood"
"210","Carex simulata Mack."
"211","Carex gayana Desv."
"212","Carex marianensis Stacey"
"213","Carex ownbeyi G.A.Wheeler"
"214","Carex conjuncta Boott"
"215","Carex alopecoidea Tuck."
"216","Carex aggregata Mack."
"217","Carex gravida L.H.Bailey"
"218","Carex mesochorea Mack."
"219","Carex perdentata S.D.Jones"
"220","Carex leavenworthii Dewey"
"221","Carex austrina Mack."
"222","Carex sparganioides Muhl. ex Willd."
"223","Carex cephaloidea Sartwell"
"224","Carex vulpinoidea Michx."
"225","Carex densa (L.H.Bailey) L.H.Bailey"
"226","Carex annectens (E.P.Bicknell) E.P.Bicknell"
"227","Carex fissa Mack."
"228","Carex triangularis Boeckeler"
"229","Carex brongniartii Kunth"
"230","Carex xalapensis Kunth"
"231","Carex cephalophora Muhl. ex Willd."
"232","Carex muehlenbergii Willd."
"233","Carex oklahomensis Mack."
"234","Carex crus-corvi Shuttlew. ex Kunze"
"235","Carex conferta Hochst. ex A.Rich."
"236","Carex lycurus K.Schum. ex Engl."
"237","Carex leptosaccus C.B.Clarke"
"238","Carex nervina L.H.Bailey"
"239","Carex pleioneura G.A.Wheeler"
"240","Carex hypoleucos É.Desv."
"241","Carex firmicaulis Kalela"
"242","Carex reichei Kük."
"243","Carex laevivaginata (Kük.) Mack."
"244","Carex stipata Muhl. ex Willd."
"245","Carex decomposita Muhl."
"246","Carex jonesii L.H.Bailey"
"247","Carex vernacula L.H.Bailey"
"248","Carex neurophora Mack."
"249","Carex subfuegiana G.A.Wheeler"
"250","Carex chihuahuensis Mack."
"251","Carex ecuadorica Kük."
"252","Carex macrorrhiza Boeckeler"
"253","Carex praegracilis W.Boott"
"254","Carex alma L.H.Bailey"
"255","Carex pansa L.H.Bailey"
"256","Carex divisa Huds."
"257","Carex erythrorrhiza Boeckeler"
"258","Carex neurocarpa Maxim."
"259","Carex leiorhyncha C.A.Mey."
"260","Carex fluviatilis Boott"
"261","Carex nubigena D.Don ex Tilloch & Taylor"
"262","Carex albata Boott ex Franch. & Sav."
"263","Carex laevissima Nakai"
"264","Carex unisexualis C.B.Clarke"
"265","Carex kobomugi Ohwi"
"266","Carex macrocephala Willd. ex Spreng."
"267","Carex vallicola Dewey"
"268","Carex arkansana (L.H.Bailey) L.H.Bailey"
"269","Carex fossa G.A.Wheeler"
"270","Carex bracteosa Kunze"
"271","Carex bonariensis Desf. ex Poir."
"272","Carex feddeana H.Pfeiff."
"273","Carex uruguensis Boeckeler"
"274","Carex peduncularis Wall. ex Boott"
"275","Carex rupicola (Pedersen) G.A.Wheeler"
"276","Carex L."
"277","Carex subdivulsa (Kük.) G.A.Wheeler"
"278","Carex sororia Kunth"
"279","Carex retroflexa Muhl. ex Willd."
"280","Carex texensis (Torr. ex L.H.Bailey) L.H.Bailey"
"281","Carex rosea Willd."
"282","Carex radiata (Wahlenb.) Small"
"283","Carex appalachica J.M.Webber & P.W.Ball"
"284","Carex socialis Mohlenbr. & Schwegman"
"285","Carex douglasii Boott"
"286","Carex perglobosa Mack."
"287","Carex potosina Hemsl."
"288","Carex disperma Dewey"
"289","Carex siccata Dewey"
"290","Carex accrescens Ohwi"
"291","Carex sagaensis Y.C.Yang"
"292","Carex sajanensis V.I.Krecz."
"293","Carex pseudofoetida Kük. ex Ostenf."
"294","Carex enervis C.A.Mey."
"295","Carex maritima Gunnerus"
"296","Carex reptabunda (Trautv.) V.I.Krecz."
"297","Carex incurviformis Mack."
"298","Carex melanocystis É.Desv."
"299","Carex arenicola F.Schmidt"
"300","Carex occidentalis L.H.Bailey"
"301","Carex hookeriana Dewey"
"302","Carex hoodii Boott"
"303","Carex tumulicola Mack."
"304","Carex sartwellii Dewey"
"305","Carex lithophila Turcz."
"306","Carex disticha Huds."
"307","Carex iraqensis S.S.Hooper & Kukkonen"
"308","Carex paxii Kük."
"309","Carex curaica Kunth"
"310","Carex pycnostachys Kar. & Kir."
"311","Carex pseudocuraica F.Schmidt"
"312","Carex chordorrhiza L.f."
"313","Carex foenea Willd."
"314","Carex praticola Rydb."
"315","Carex proposita Mack."
"316","Carex phaeocephala Piper"
"317","Carex constanceana Stacey"
"318","Carex davyi Mack."
"319","Carex argyrantha Tuck. ex Boott"
"320","Carex iljinii V.I.Krecz."
"321","Carex teneriformis Mack."
"322","Carex integra Mack."
"323","Carex straminiformis L.H.Bailey"
"324","Carex pseudomacloviana G.A.Wheeler"
"325","Carex abrupta Mack."
"326","Carex mariposana L.H.Bailey ex Mack."
"327","Carex arapahoensis Clokey"
"328","Carex microptera Mack."
"329","Carex ebenea Rydb."
"330","Carex lagunensis M.E.Jones"
"331","Carex orizabae Liebm."
"332","Carex haydeniana Olney"
"333","Carex peucophila Holm"
"334","Carex mandoniana Boeckeler"
"335","Carex wootonii Mack."
"336","Carex egglestonii Mack."
"337","Carex multicostata Mack."
"338","Carex specifica L.H.Bailey"
"339","Carex fracta Mack."
"340","Carex bohemica Schreb."
"341","Carex adusta Boott"
"342","Carex athrostachya Olney"
"343","Carex unilateralis Mack."
"344","Carex leporinella Mack."
"345","Carex sychnocephala J.Carey"
"346","Carex petasata Dewey"
"347","Carex tahoensis Smiley"
"348","Carex xerantica L.H.Bailey"
"349","Carex feta L.H.Bailey"
"350","Carex leporina L."
"351","Carex cumulata (L.H.Bailey) Mack."
"352","Carex tribuloides Wahlenb."
"353","Carex projecta Mack."
"354","Carex bebbii Olney, 1871"
"355","Carex cristatella Britton"
"356","Carex crawfordii Fernald"
"357","Carex opaca (F.J.Herm.) P.Rothr. & Reznicek"
"358","Carex bicknellii Britton & A.Br."
"359","Carex merritt-fernaldii Mack."
"360","Carex muskingumensis Schwein."
"361","Carex shinnersii P.Rothr. & Reznicek"
"362","Carex missouriensis P.Rothr. & Reznicek"
"363","Carex reniformis (L.H.Bailey) Small"
"364","Carex brevior (Dewey) Mack. ex Lunell"
"365","Carex molestiformis Reznicek & Rothrock"
"366","Carex molesta Mack."
"367","Carex hyalina Boott"
"368","Carex oronensis Fernald"
"369","Carex tenera Dewey"
"370","Carex echinodes (Fernald) P.Rothr., Reznicek & Hipp"
"371","Carex normalis Mack."
"372","Carex silicea Olney"
"373","Carex festucacea Willd."
"374","Carex tincta (Fernald) Fernald"
"375","Carex michoacana Reznicek, Hipp & S.González"
"376","Carex tetrastachya Scheele"
"377","Carex longii Mack."
"378","Carex balfourii Kük."
"379","Carex vexans F.J.Herm."
"380","Carex alata Torr."
"381","Carex suberecta (Olney) Britton"
"382","Carex albolutescens Schwein."
"383","Carex waponahkikensis Lovit & A.Haines"
"384","Carex scoparia Torr."
"385","Carex meridionalis (Kük.) Herter"
"386","Carex interjecta Reznicek"
"387","Carex ozarkana P.Rothr. & Reznicek"
"388","Carex straminea Willd. ex Schkuhr"
"389","Carex hormathodes Fernald"
"390","Carex harfordii Mack."
"391","Carex preslii Steud."
"392","Carex subbracteata Mack."
"393","Carex gracilior Mack."
"394","Carex pachystachya Cham. ex Steud."
"395","Carex macloviana d'Urv."
"396","Carex stenoptila F.J.Herm."
"397","Carex subfusca W.Boott"
"398","Carex purdiei Boott"
"399","Carex roraimensis Steyerm."
"400","Carex toreadora Steyerm."
"401","Carex bonplandii Kunth"
"402","Carex muelleri Petrie"
"403","Carex pterocarpa Petrie"
"404","Carex trachycarpa Cheeseman"
"405","Carex kirkii Petrie"
"406","Carex colensoi Boott"
"407","Carex hebes Nelmes"
"408","Carex kaloides Petrie"
"409","Carex inversa R.Br."
"410","Carex resectans Cheeseman"
"411","Carex maackii Maxim."
"412","Carex bromoides Willd."
"413","Carex subphysodes Popov ex V.I.Krecz."
"414","Carex pachystylis J.Gay"
"415","Carex physodes M.Bieb."
"416","Carex kingii (R.Br. ex Boott) Reznicek"
"417","Carex lechleriana (Steud.) J.R.Starr"
"418","Carex triangula J.R.Starr"
"419","Carex meridensis (Steyerm.) J.R.Starr"
"420","Carex parvispica K.A.Ford"
"421","Carex subtilis K.A.Ford"
"422","Carex ecuadorensis (G.A.Wheeler & Goetgh.) J.R.Starr"
"423","Carex erinacea Muhl. ex Steud."
"424","Carex hamata J.R.Forst. ex Steud."
"425","Carex multifaria (Nees ex Boott) J.R.Starr"
"426","Carex salticola J.R.Starr"
"427","Carex phleoides Cav."
"428","Carex madida J.R.Starr"
"429","Carex brevicaulis Thouars"
"430","Carex longifructus (Kük.) K.A.Ford"
"431","Carex drucei (Hamlin) K.A.Ford"
"432","Carex erebus K.A.Ford"
"433","Carex austrocompacta K.L.Wilson"
"434","Carex dikei (Nelmes) K.L.Wilson"
"435","Carex austroflaccida K.L.Wilson"
"436","Carex obtusifolia (Heenan) K.A.Ford"
"437","Carex zotovii (Hamlin) K.A.Ford"
"438","Carex astricta K.A.Ford"
"439","Carex imbecilla K.A.Ford"
"440","Carex aucklandica (Hamlin) K.A.Ford"
"441","Carex horizontalis (Colenso) K.A.Ford"
"442","Carex minor (Kük.) K.A.Ford"
"443","Carex banksiana K.A.Ford"
"444","Carex penalpina K.A.Ford"
"445","Carex egmontiana (Hamlin) K.A.Ford"
"446","Carex silvestris (Hamlin) K.A.Ford"
"447","Carex purpurata (Petrie) K.A.Ford"
"448","Carex punicea K.A.Ford"
"449","Carex hamlinii K.A.Ford"
"450","Carex umbricola K.L.Wilson"
"451","Carex erythrovaginata K.A.Ford"
"452","Carex potens K.A.Ford"
"453","Carex cyanea K.A.Ford"
"454","Carex healyi K.A.Ford"
"455","Carex strictissima (Kük.) K.A.Ford"
"456","Carex subviridis K.A.Ford"
"457","Carex crispa K.A.Ford"
"458","Carex edura K.A.Ford"
"459","Carex corynoidea K.A.Ford"
"460","Carex megalepis K.A.Ford"
"461","Carex perplexa (Heenan & de Lange) K.A.Ford"
"462","Carex uncinata Schkuhr ex Steud."
"463","Carex subsacculata (G.A.Wheeler & Goetgh.) J.R.Starr"
"464","Carex firmula (Kük.) J.R.Starr"
"465","Carex subandrogyna G.A.Wheeler & Guagl."
"466","Carex geyeri Boott"
"467","Carex multicaulis L.H.Bailey"
"468","Carex fraseriana Ker Gawl."
"469","Carex willdenowii Willd."
"470","Carex superata Naczi, Reznicek & B.A.Ford"
"471","Carex jamesii Schwein."
"472","Carex timida Naczi & B.A.Ford"
"473","Carex juniperorum Catling, Reznicek & Crins"
"474","Carex basiantha Steud."
"475","Carex backii Boott"
"476","Carex saximontana Mack."
"477","Carex cordillerana Saarela & B.A.Ford"
"478","Carex latebracteata Waterf."
"479","Carex nitidiutriculata L.K.Dai"
"480","Carex bavicola Raymond"
"481","Carex perakensis C.B.Clarke"
"482","Carex handelii Kük."
"483","Carex munda Boott"
"484","Carex barbayaki Jim.Mejías & Roalson"
"485","Carex tricephala Boeckeler"
"486","Carex nodiflora Boeckeler"
"487","Carex balansae Franch."
"488","Carex stramentitia Boott ex Boeckeler"
"489","Carex indica L."
"490","Carex elatior Boeckeler"
"491","Carex atrivaginata Nelmes"
"492","Carex euprepes Nelmes"
"493","Carex longipes D.Don ex Tilloch & Taylor"
"494","Carex ussuriensis Kom."
"495","Carex eburnea Boott"
"496","Carex alba Scop."
"497","Carex gentilis Franch."
"498","Carex gongshanensis Tang & F.T.Wang ex Y.C.Yang"
"499","Carex mosoynensis Franch."
"500","Carex changmuensis Tang & F.T.Wang ex Y.C.Yang"
"501","Carex lenta D.Don"
"502","Carex longicruris Nees"
"503","Carex henryi C.B.Clarke ex Franch."
"504","Carex brunnea Thunb."
"505","Error in curl::curl_fetch_memory(x$url$url, handle = x$url$handle) : 
  Timeout was reached: [resolver.globalnames.org] Connection timeout after 10002 ms
"
"506","Carex meyenii Nees"
"507","Carex johnstonii Boeckeler"
"508","Carex assiniboinensis W.Boott"
"509","Carex finitima Boott"
"510","Carex fusiformis Nees"
"511","Error in curl::curl_fetch_memory(x$url$url, handle = x$url$handle) : 
  Timeout was reached: [resolver.globalnames.org] Connection timeout after 10002 ms
"
"512","Carex mucronata All."
"513","Carex negrii Chiov."
"514","Carex yunnanensis Franch."
"515","Carex fastigiata Franch."
"516","Carex meyeriana Kunth"
"517","Error in curl::curl_fetch_memory(x$url$url, handle = x$url$handle) : 
  Timeout was reached: [resolver.globalnames.org] Connection timeout after 10002 ms
"
"518","Carex cespitosa L."
"519","Carex tegulata H.Lév. & Vaniot"
"520","Carex haydenii Dewey"
"521","Carex aperta Boott"
"522","Carex stylosa C.A.Mey."
"523","Carex gaudichaudiana Kunth"
"524","Carex jaluensis Kom."
"525","Carex ensifolia Turcz. ex Besser"
"526","Carex elata All."
"527","Carex acuta L."
"528","Carex trinervis Degl."
"529","Carex orbicularis Boott"
"530","Carex kurdica Kük. ex Hand.-Mazz."
"531","Carex nigra Schkuhr"
"532","Carex reuteriana Boiss."
"533","Carex panormitana Guss."
"534","Carex buekii Wimm."
"535","Carex drukyulensis (Noltie) Jim.Mejías & Noltie"
"536","Carex eleusinoides Turcz. ex Kunth"
"537","Carex dacica Heuff."
"538","Carex micrantha Kük."
"539","Carex barrattii Torr. ex Schwein."
"540","Carex kauaiensis R.W.Krauss"
"541","Carex alligata Boott"
"542","Carex obnupta L.H.Bailey"
"543","Carex cuchumatanensis Standl. & Steyerm."
"544","Carex decidua Boott"
"545","Carex andersonii Boott"
"546","Carex lenticularis Michx."
"547","Carex rufina Drejer"
"548","Carex hermannii Cochrane"
"549","Carex aquatilis Wahlenb."
"550","Carex recta Boott"
"551","Carex subspathacea Wormsk. ex Hornem."
"552","Carex vacillans Drejer"
"553","Carex paleacea Schreb. ex Wahlenb."
"554","Carex salina Wahlenb."
"555","Carex lyngbyei Hornem."
"556","Carex ramenskii Kom."
"557","Carex plectocarpa F.J.Herm."
"558","Carex enanderi Hultén"
"559","Carex brehmeri Boeckeler"
"560","Carex enneastachya C.B.Clarke"
"561","Carex kelloggii W.Boott"
"562","Carex angustata Boott"
"563","Carex scopulorum Holm"
"564","Carex nudata W.Boott"
"565","Carex kiotensis Franch. & Sav."
"566","Carex shimidzensis Franch."
"567","Carex senta Boott"
"568","Carex schottii Dewey"
"569","Carex nealiae R.W.Krauss"
"570","Carex emoryi Dewey"
"571","Carex interrupta Boeckeler"
"572","Carex stricta Lam."
"573","Carex bigelowii Torr. ex Schwein."
"574","Carex randalpina B.Walln."
"575","Carex ternaria G.Forst."
"576","Carex geminata Schkuhr"
"577","Carex darwinii Boott"
"578","Carex riishirensis Franch."
"579","Carex podocarpa R.Br."
"580","Carex curvicollis Franch. & Sav."
"581","Carex augustinowiczii Meinsh."
"582","Carex thunbergii Steud."
"583","Carex humbertiana Ohwi"
"584","Carex appendiculata (Trautv. & C.A.Mey.) Kük."
"585","Carex forrestii Kük."
"586","Carex fucata Boott ex C.B.Clarke"
"587","Carex melinacra Franch."
"588","Carex torta Boott ex Tuck."
"589","Carex mitchelliana M.A.Curtis"
"590","Carex gynandra Schwein."
"591","Carex crinita Lam."
"592","Carex subcernua Ohwi"
"593","Carex barbarae Dewey"
"594","Carex brasiliensis A.St.-Hil."
"595","Carex verrucosa Muhl."
"596","Carex joorii L.H.Bailey"
"597","Carex glaucescens Elliott"
"598","Carex shortiana Dewey & Torr."
"599","Carex typhina Michx."
"600","Carex squarrosa L."
"601","Carex endlichii Kük."
"602","Carex nebraskensis Dewey"
"603","Carex pluriflora Hultén"
"604","Carex rariflora (Wahlenb.) Sm."
"605","Carex limosa L."
"606","Carex magellanica Lam."
"607","Carex prasina Wahlenb."
"608","Carex spectabilis Dewey"
"609","Carex paysonis Clokey"
"610","Carex microchaeta Holm"
"611","Carex cinerascens Kük."
"612","Carex macrochaeta C.A.Mey."
"613","Carex mertensii J.D.Prescott ex Bong."
"614","Carex pichinchensis Kunth"
"615","Carex fecunda Steud."
"616","Carex donnell-smithii L.H.Bailey"
"617","Carex L."
"618","Carex lemanniana Boott"
"619","Carex jamesonii Boott"
"620","Carex chordalis Liebm."
"621","Carex tuberculata Liebm."
"622","Carex ehrenbergiana Boeckeler"
"623","Carex scabriuscula Mack."
"624","Carex curatorum Stacey"
"625","Carex scirpoidea Michx."
"626","Carex congdonii L.H.Bailey"
"627","Carex sartwelliana Olney"
"628","Carex hirtifolia Mack."
"629","Carex tenax Chapm. ex Dewey"
"630","Carex dasycarpa Muhl."
"631","Carex debilis Michx."
"632","Carex hirtissima W.Boott"
"633","Carex gynodynama Olney"
"634","Carex mendocinensis Olney ex Boott"
"635","Carex castanea Wahlenb."
"636","Carex arctata Boott"
"637","Carex misera Buckley"
"638","Carex complanata Torr. & Hook."
"639","Carex swanii (Fernald) Mack."
"640","Carex angustispica Reznicek & S.González"
"641","Carex boliviensis Van Heurck & Müll.Arg."
"642","Carex caroliniana Schwein."
"643","Carex hirsutella Mack."
"644","Carex bushii Mack."
"645","Carex aestivalis M.A.Curtis ex A.Gray"
"646","Carex roanensis F.J.Herm."
"647","Carex virescens Muhl. ex Willd."
"648","Carex venusta Dewey"
"649","Carex formosa Dewey"
"650","Carex gracillima Schwein."
"651","Carex davisii Schwein. & Torr."
"652","Carex oxylepis Torr. & Hook."
"653","Carex pinophila Reznicek & S.González"
"654","Carex whitneyi Olney"
"655","Carex chiapensis F.J.Herm."
"656","Carex austromexicana Reznicek"
"657","Carex caeligena Reznicek"
"658","Carex queretarensis Reznicek & S.González"
"659","Carex coulteri Boott ex Hemsl."
"660","Carex crinalis Boott"
"661","Carex longicaulis Boeckeler"
"662","Carex anisostachys Liebm."
"663","Carex vestita Willd."
"664","Carex globularis L."
"665","Carex planiculmis Kom."
"666","Carex torreyi Tuck."
"667","Carex pallescens L."
"668","Carex californica L.H.Bailey"
"669","Carex polymorpha Muhl."
"670","Carex scabrata Schwein."
"671","Carex grallatoria Maxim."
"672","Carex secalina Willd. ex Wahlenb."
"673","Carex hordeistichos Vill."
"674","Carex obliquicarpa X.F.Jin, C.Z.Zheng & B.Y.Ding"
"675","Carex nemostachys Steud."
"676","Carex ischnostachya Steud."
"677","Carex brownii Tuck."
"678","Carex acutiformis Ehrh."
"679","Carex pseudochinensis H.Lév. & Vaniot"
"680","Carex latisquamea Kom."
"681","Carex mollicula Boott"
"682","Carex dispalata Boott"
"683","Carex amplifolia Boott"
"684","Carex alopecuroides D.Don ex Tilloch & Taylor"
"685","Carex doniana Spreng."
"686","Carex arnellii Christ ex Scheutz"
"687","Carex sprengelii Dewey ex Spreng."
"688","Carex parviflora Host"
"689","Carex atrosquama Mack."
"690","Carex pseudobicolor Boeckeler"
"691","Carex caucasica Steven"
"692","Carex infuscata Nees"
"693","Carex epapillosa Mack."
"694","Carex heteroneura S.Watson"
"695","Carex chalciolepis Holm"
"696","Carex nova L.H.Bailey"
"697","Carex bella L.H.Bailey"
"698","Carex melanocephala Turcz. ex Kunth"
"699","Carex aterrima Hoppe"
"700","Carex norvegica Retz."
"701","Carex stevenii (Holm) Kalela"
"702","Carex media R.Br."
"703","Carex japonalpina T.Koyama, 1956"
"704","Carex atratiformis Britton"
"705","Carex atrata L."
"706","Carex obliquitruncata Y.C.Tang & S.Yun Liang"
"707","Carex schneideri Nelmes"
"708","Carex albonigra Mack."
"709","Carex atrofuscoides K.T.Fu"
"710","Carex duthiei C.B.Clarke"
"711","Carex obscura Nees"
"712","Carex gracilenta Boott ex Boeckeler"
"713","Carex bijiangensis S.Yun Liang & S.R.Zhang"
"714","Carex gmelinii Hook. & Arn."
"715","Carex peiktusani Kom."
